avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,date,daily_avg_price_raw,daily_avg_price,total_volume,price_spread,7_day_moving_avg,14_day_moving_avg,30_day_moving_avg,90_day_moving_avg,ema_7,ema_14,price_lag_1,price_lag_2,price_lag_3,price_lag_4,price_lag_5,price_lag_6,price_lag_7,price_lag_14,volatility_7d,rsi_14,volume_ma_7,volume_momentum,slope_7d,slope_30d,range_position_7d,pct_change_1d,pct_change_3d,pct_change_7d,pct_change_14d,pct_vs_7ma,pct_vs_30ma,pct_vs_90ma,ema_crossover,slope_7d_pct,slope_30d_pct,vol_pct_7d,spread_pct,volume_ratio,lag_return_1d,lag_return_2d,lag_return_3d,lag_return_7d,lag_return_14d,target_price_7d,target_pct_7d
-0.6973575731230662,-0.6688286051235994,0.9945792231710985,0.3671941593346625,2026-02-16,2076,-0.6836433556336518,0.7513514046886831,-0.5826030040810658,-0.5464583592552037,-0.4709239440256514,-0.6958693886548614,-0.9944633531395042,-0.569373706869143,-0.5531509494415404,-0.6260265911721588,-0.5652587939066406,-0.5256685213696549,-0.5147395074029664,-0.517100847816497,-0.35620087961254493,-0.5349966678403751,-0.41666372227328025,-1.421449138503672,0.0217868225924268,0.7363788139208581,0.41203366772388766,-0.4182549595962964,1.6009353351825613,0.643663230551904,0.0,0.003868471953578423,0.030784508440913516,0.057564951604686776,0.005118273620141035,0.0915974340098854,0.238720969549104,0.018275490817782576,0.002047206165703262,0.008783898187024325,0.005832675939383689,0.009633911368015413,1.1766123873739902,0.0,0.0009643201542912247,0.0038684719535783366,0.030784508440913606,0.05756495160468671,188,0.0905587668593449
-0.5098196043057899,-0.5293871574828196,-0.6391085793332285,-0.4711972285268308,2026-02-17,2106,-0.5171687895039692,-0.583801155863887,0.2220375698521429,-0.5148680175866707,-0.42423814563661016,-0.6196084637805489,-0.9782255823552608,-0.5112186216101052,-0.49945096158794494,-0.6260265911721588,-0.5545558080045382,-0.49460292848429593,-0.4592881248254407,-0.44839853473711255,-0.456510322721825,-0.3018770701891871,-0.37942994283609355,-1.068421681335319,0.16779535077012533,0.8762787138396153,-1.1187454808736548,-0.1275392584375172,1.4417028073364853,0.643663230551904,0.014450867052023142,0.015429122468659573,0.02034883720930236,0.06795131845841795,0.01668965517241373,0.09725599166377219,0.25450899150820383,0.01827180827964553,0.003985212318545589,0.00823052309889535,0.009239380707229967,0.013770180436847104,0.47770308335587375,0.014450867052023121,0.014450867052023121,0.015429122468659595,0.020348837209302327,0.06795131845841786,134,0.06362773029439696
-0.22299682846760246,-0.3564797624082526,-0.56061882571263,-0.4671796679268956,2026-02-18,2147,-0.2896535491267363,-0.5352218623895936,2.099532242362963,-0.4366443144074472,-0.366403499871083,-0.5350835223324036,-0.9541885673360669,-0.41331639705863427,-0.4257064427472777,-0.46145725136474497,-0.5545558080045382,-0.48424773085584294,-0.4290419161467904,-0.39441814588902485,-0.38963736064897164,-0.3997873012026861,-0.3421961633989068,-0.5317576989310022,0.3558052182983027,0.22233616828517544,-0.7053063457684255,0.15565793320854934,1.2683695203644245,0.643663230551904,0.019468186134852905,0.034200385356454754,0.05090553108174256,0.08379606259464922,0.029101615995617672,0.10740505132128673,0.27575711559918925,0.019927806359250642,0.005788808303945692,0.0076160801760274755,0.014266731466316997,0.02328830926874709,0.5994464616899491,0.0194681861348528,0.03420038535645472,0.03420038535645472,0.05090553108174253,0.08379606259464917,147,0.06846762925011644
-0.1678386023448741,-0.15568407780552956,-0.9505488457750351,-0.8379518444492493,2026-02-19,2170,-0.16202304842731297,-0.9271631897278351,-0.22498497122186192,-0.3516512522992503,-0.2981168096900981,-0.45128349461880546,-0.9270190689766057,-0.3094366568409955,-0.3465334489686074,-0.23654582029461274,-0.39401101947300166,-0.48424773085584294,-0.4189598465872402,-0.3649742974264315,-0.3370943190203011,-0.3345138138603534,-0.3711557696278298,-0.046436439306499884,0.5756108283657332,0.302084573525967,-1.176000996498123,0.49148469144370277,1.1095297713240853,0.643663230551904,0.010712622263623572,0.045279383429672526,0.05493437044239191,0.09929078014184389,0.03213970238499688,0.10825488159888325,0.28581586432107875,0.02156695827003572,0.00793285055957868,0.00712076398250998,0.01877158106226876,0.011059907834101382,0.3601192626485845,0.01071262226362366,0.030389363722697058,0.04527938342967245,0.054934370442391835,0.09929078014184398,12,0.005529953917050691
-0.12922784405896426,-0.11106281456048002,-0.35736171639083186,-0.030395692352996176,2026-02-20,2178,-0.11762983079273093,-0.2263763728795014,-0.3143894794366629,-0.26891464316737784,-0.2333141343142657,-0.3670485186644787,-0.8988906471456335,-0.22093447887636275,-0.2726086535082219,-0.1103759931089288,-0.1745998084799017,-0.3289197664290482,-0.4189598465872402,-0.35515968127223374,-0.3084344781319354,-0.28322750237709204,-0.29668821075345636,0.21143791619827917,0.5295895645263142,-0.18329425816984785,-0.14540851347235698,0.7145338069879378,0.9204853321225227,0.643663230551904,0.0036866359447005337,0.03418803418803429,0.05319148936170204,0.09337349397590367,0.028259256761313724,0.10144634368362491,0.28682842287694976,0.022304528941622843,0.009363111635838877,0.006602990160478262,0.02116753306155485,0.010560146923783287,0.8887761015908724,0.003686635944700461,0.014438751746623195,0.03418803418803419,0.05319148936170213,0.09337349397590361,-111,-0.05096418732782369
0.1410474639424046,0.10088818585350538,-0.8000272913588319,-1.0171456358100697,2026-02-21,2221,0.12098371399314745,-0.9142368596946461,0.6690601109261477,-0.1583484473275124,-0.18035710927594956,-0.2809287670003312,-0.8676936702058281,-0.09762384159534228,-0.18000891786195247,-0.06649083582695178,-0.0515154706057237,-0.11663821504576194,-0.2677288031939885,-0.35515968127223374,-0.29888119783581346,-0.25525315065894943,0.021867457764696695,0.6494703156594095,0.3511912131080325,-0.8983581934435109,-0.5000683811190155,1.0453482255479387,0.7713079417033353,0.643663230551904,0.01974288337924701,0.03446669771774569,0.07087753134040509,0.0734654422426293,0.03826632830239072,0.11205687963148406,0.30804366034970165,0.024333167895533473,0.011304431723162011,0.006094720283029956,0.0248636031218929,0.01530841963079694,0.5651247167485958,0.019742883379247015,0.023502304147465437,0.034466697717745694,0.07087753134040502,0.07346544224262928,-103,-0.046375506528590724
-0.10716455360987293,-0.07201920922106166,2.2961071278229985,2.8018297740855704,2026-02-22,2183,-0.08988406977111717,2.5734866433516843,-0.5826030040810658,-0.07786829117196443,-0.14238134789978985,-0.21670141011949384,-0.8395013201434216,-0.05545463444124495,-0.12496976768315907,0.1693918845636747,-0.008703526997313962,0.0024465576814473988,-0.06104637722321115,-0.20794043895926717,-0.29888119783581346,-0.24592836675290192,0.042552890785355985,0.36620799127650516,-0.2503158814739059,-0.025248221277819054,2.81580133711263,0.7421016752012792,0.6697746204201322,-0.22550633949920168,-0.01710941017559653,0.005990783410138256,0.051541425818882436,0.05255544840887172,0.013261720045089787,0.08500803525571993,0.2819642822187567,0.022738325385492655,0.009521628165695985,0.005937375319551354,0.02259503761593997,0.009161704076958314,2.623428595017834,-0.017109410175596577,0.002295684113865932,0.005990783410138249,0.051541425818882464,0.05255544840887175,-123,-0.05634448007329363
0.4168385945560463,0.2961062125505972,-0.48385851478734176,-0.3092160270044555,2026-02-23,2264,0.3595972587790258,-0.4215860728444299,2.010127734148162,0.06353609534432503,-0.05528097777098343,-0.14392007117100533,-0.8064504244920303,0.08342004553854139,-0.023523637232961678,-0.03906261252571614,0.2214106698978884,0.043867348195259344,0.05489742271161518,-0.006740807798212853,-0.1555819933939848,-0.24592836675290192,-0.2056723054625555,0.43071566283730933,1.04229682810674,-0.35613581827324564,-0.26264739633614115,0.7796942227649146,0.6524923529676743,0.643663230551904,0.03710490151168111,0.03948576675849402,0.09055876685934483,0.12413108242303883,0.037919968563756665,0.11598560654606396,0.32506145382184254,0.025259006928959396,0.009417592125189314,0.005681715451404571,0.02237982322615964,0.021643109540636044,0.8052352094736847,0.03710490151168117,0.01936064835659613,0.03948576675849403,0.0905587668593449,0.12413108242303873,-172,-0.07597173144876325
0.262395561412407,0.1845530544379733,-1.1401783566865402,-0.7852083803542051,2026-02-24,2240,0.22641760587527976,-1.0177200559480362,1.2948916684297544,0.16432432828678845,0.006037682799698534,-0.07693804209889106,-0.7741666676178454,0.15579893711917014,0.04847173993392709,0.4052746049543012,0.01805393775794213,0.2665040972069985,0.09522570094981564,0.10612727797506152,0.04026025267651439,-0.10605660816218906,0.0011820247440374049,0.017569594879869584,0.45929076328007495,-0.4785450556707179,-0.8441978142558818,0.4664229930679351,0.5879195173043907,-0.03665843021684294,-0.010600706713780883,0.00855470508779832,0.06362773029439706,0.0852713178294573,0.017983509705901388,0.09583679859106702,0.3067235333389508,0.02471545126528903,0.007525510204081577,0.005579314317495613,0.018779839392027858,0.01830357142857143,0.3986769936280346,-0.01060070671378092,0.026110856619331196,0.008554705087798289,0.06362773029439696,0.08527131782945736,-94,-0.04196428571428571
0.527155046801503,0.519212528775845,0.5640299977890391,-0.10707754591222594,2026-02-25,2294,0.5260718249087084,0.29073015272830555,0.2220375698521429,0.2748905241266539,0.09348645440901955,-0.004011720403492354,-0.7355540158316934,0.2815816222141171,0.14669808923094996,0.27361913310837016,0.45152486679309073,0.06975534226639181,0.31199019648014314,0.1453857425918526,0.15012297608191638,0.08510146191178519,-0.08569679394273161,0.2696150326381325,1.0068534788876347,-0.2455426299227718,0.4519110431748945,0.6343363721855222,0.5643920668406954,0.643663230551904,0.024107142857142883,0.05084745762711873,0.06846762925011651,0.12285854136074392,0.032668810289389005,0.11312392844434374,0.3330062046835353,0.02634242880983424,0.008391455972101156,0.005389888794388387,0.020625129487079924,0.012641673931996512,1.261761828091912,0.024107142857142858,0.013250883392226149,0.05084745762711865,0.06846762925011644,0.122858541360744,-141,-0.06146469049694856
-0.10716455360987293,-0.08875218293795524,-0.2876875809122884,-0.5345578041110093,2026-02-26,2182,-0.09543322197543992,-0.40122056863240557,-0.3143894794366629,0.2839163360319494,0.13703663947342387,0.040353000150764755,-0.6993706368400333,0.22762541681567472,0.1575127800241636,0.5698439447617151,0.32308903596786154,0.48914084621873777,0.12043087484869093,0.3563999899071047,0.18833609726640402,0.1923364768313317,-0.027777581484885603,0.17360667732064874,-0.42674678443067615,-0.09717334904877929,-0.38325234720714174,-0.17766265518901947,0.4772737277280705,-2.558540448583749,-0.048823016564952026,-0.03621908127208484,0.0055299539170508005,0.06076810889645112,-0.018506618686544234,0.05356338118843755,0.263308223275801,0.02061415748357024,0.00351905198376328,0.00544040684781642,0.020767780720767997,0.010540788267644362,0.7497686281559461,-0.04882301656495205,-0.025892857142857145,-0.036219081272084806,0.005529953917050691,0.060768108896451144,-22,-0.01008249312557287
-0.7414841540212489,-0.7246051841799114,1.3336363903672264,0.46452989893805996,2026-02-27,2067,-0.7335857254725565,0.995538144808442,-0.40379398765146385,0.20042757590796795,0.13668823799290927,0.06876961854499516,-0.6698997221489478,0.034892903746665815,0.09058012479449944,-0.044548257185963266,0.6120696553246273,0.36487847467730194,0.5287546920104707,0.16992228297734704,0.39373162363302516,0.2296356124555218,0.017730371160564837,1.554018330773382,-1.3681886336649522,0.24753075175456074,0.9474160502382699,-1.8041668797756931,0.22903752250183487,-2.6729048656957364,-0.05270394133822176,-0.07723214285714286,-0.05096418732782371,-0.0004835589941972751,-0.0635557569089379,-0.005102040816326487,0.19318837791033294,0.010094577618928976,-0.00749879051765852,0.005062874246663354,0.03582650764025752,0.010643444605708756,1.4895273694834656,-0.052703941338221816,-0.0989537925021796,-0.07723214285714286,-0.05096418732782369,-0.00048355899419729207,135,0.06531204644412192
-0.46569302340760715,-0.4401446309927205,1.7911655075514819,2.2685714010946763,2026-02-28,2118,-0.4505789630520961,2.0431338420292016,-0.4931984958662648,0.12295602372085102,0.1520179031355781,0.09559142672322431,-0.6379356064319336,-0.042130104446141875,0.06641160402826538,-0.675397393114383,0.012702444806890908,0.6444688106455325,0.40776985729586923,0.5674142372223567,0.2122192980067088,0.4301184664355436,0.042552890785355985,1.878080127654583,-1.111693014751913,1.0818099044474694,1.6280084338745704,-2.33798105517931,0.09898845992206878,-1.927772826450672,0.02467343976777947,-0.07672188317349604,-0.04637550652859068,0.02121504339440694,-0.03401094605160276,0.016428582854766106,0.21872003068857487,0.0056111218919733885,-0.01090988803453389,0.004593184537220539,0.03814913613979597,0.009915014164305949,1.6855719481108717,0.02467343976777939,-0.02933088909257562,-0.07672188317349608,-0.046375506528590724,0.021215043394406944,72,0.0339943342776204
-0.7856107349194316,-0.7580711316136985,2.0606085791932895,2.2414706844071257,2026-03-01,2060,-0.7724297909028158,2.192343919847891,-0.5826030040810658,0.030441451691576533,0.14644347944733568,0.11211945987088782,-0.6072500553436009,-0.17669206340092544,0.0069810965190400375,-0.39562951544177943,-0.6027192445639992,0.06457774345216531,0.6799857354037223,0.4496388433719835,0.5991271499996462,0.2529475722206406,0.0508270639936197,2.5746437355114136,-1.4455759054109736,0.9742889135096535,1.8497419944701587,-3.430671104362344,-0.09582982772384233,-2.6729048656957364,-0.02738432483474973,-0.05591200733272228,-0.056344480073293624,-0.0077071290944122905,-0.052873563218390804,-0.013205167100451854,0.1817196762062592,-0.0006565534830025087,-0.01877600554785023,0.004186852705811182,0.04626275566098327,0.009708737864077669,1.8014738496375706,-0.027384324834749764,-0.003386550556361877,-0.05591200733272227,-0.05634448007329363,-0.007707129094412331,139,0.06747572815533981
-0.6201360565512466,-0.5740084207278692,1.3357055711703365,1.6649456476415614,2026-03-02,2092,-0.5948569203644877,1.5121105534452421,-0.8508165287254686,-0.09892851895098642,0.1520179031355781,0.13154714795673944,-0.5734959491464338,-0.23524404141139785,-0.02329253991346683,-0.7137969057361129,-0.32979310406038703,-0.5308461201838814,0.11538984006891587,0.7146334795353233,0.4844877864461833,0.6306013204155654,0.0508270639936197,2.348183340100365,-1.2822980816188165,1.519787921126699,0.8083800517071218,-3.162510931741743,-0.2485422273946727,-2.219357091849905,0.01553398058252431,0.012094823415578215,-0.07597173144876324,0.007707129094412402,-0.027170663655085425,-1.593346186324454e-05,0.19605127749050294,-0.0029910594829483557,-0.01666211417645457,0.003709347756270482,0.043301487545274756,0.008126195028680689,1.301416006937206,0.015533980582524271,-0.012275731822474031,0.012094823415578132,-0.07597173144876325,0.007707129094412331,8,0.0038240917782026767
-0.2781550545903308,-0.3062808412575718,0.9985989693172681,1.2766106428503576,2026-03-03,2146,-0.295202701331059,1.144162529712934,0.4008465862817448,-0.16963071220913237,0.16595396235618853,0.1611236283262455,-0.537120785460473,-0.20765950850977738,-0.013699335735920165,-0.5382562766082047,-0.6401796952213576,-0.2667885806583302,-0.46432915960521576,0.16501497490024816,0.742426354441475,0.518703913542995,0.17493966211757545,1.9174279943047405,-1.1691825865257481,2.1296585642406867,0.07152741107271457,-2.2978823377781077,-0.3697537668453296,-1.453995223485065,0.02581261950286806,0.013220018885741203,-0.041964285714285676,0.018993352326685642,0.004211511464670099,0.022472802350512116,0.22250564919898477,-0.0014506497951520525,-0.010501264811609665,0.003296092686603201,0.038033100525562295,0.014445479962721343,1.0124576953804914,0.02581261950286807,0.04174757281553398,0.013220018885741265,-0.04196428571428571,0.01899335232668566,38,0.017707362534948742
-0.28367087720260364,-0.2281936305787351,0.2972491842505962,1.231609077083217,2026-03-04,2153,-0.25635863590079977,0.7061717526223203,-0.9402210369402696,-0.27568400209635124,0.16804437123928054,0.1886703502390187,-0.5008734782373785,-0.17770278263233322,-0.000740549703033493,-0.24203146495485986,-0.46893192078771867,-0.5670893118834669,-0.20723638583668783,-0.39932545396612373,0.20744265785864785,0.7704730790062783,0.34456021288698163,0.2100482913959903,-1.3317187800701928,2.2468553247790037,-0.4699505226352504,-0.6037115275769019,-0.47344737156009015,-0.14470131691679758,0.0032618825722274813,0.04514563106796121,-0.06146469049694858,0.0027945971122496083,0.017073829126737845,0.0227218747525929,0.22210729467563095,-1.997280866634739e-05,0.0007464667241722361,0.0030125850728501898,0.021399887185512965,0.0074314909428704135,0.8295871997209365,0.0032618825722274,0.029158699808795412,0.04514563106796116,-0.06146469049694856,0.0027945971122496508,59,0.02740362285183465
-0.26712340936578516,-0.16683939361679195,0.7847089358543634,1.2269256562115238,2026-03-05,2160,-0.21751457047054049,0.9951508881502489,-1.6554571026586773,-0.29223132392272433,0.16456035643412795,0.21592710665797546,-0.46379510400564317,-0.1459669120230231,0.01513507393781497,-0.20363195233312997,-0.17995130143095292,-0.40140614982821904,-0.4996164030636412,-0.14905274203408053,-0.3418709591683621,0.24828518026761687,0.43971320478201437,-0.014300226694280174,-1.413797600890022,2.6407740158413517,-0.3725102162928079,0.37369470907765295,-0.5731346324563252,0.643663230551904,0.0032512772875057383,0.03250478011472269,-0.010082493125572856,-0.004608294930875556,0.021897810218978072,0.023001752364112817,0.22161197481367903,0.00128987847961432,0.007192460317460395,0.002741420508383782,0.019168221528677313,0.003703703703703704,0.8718332849299569,0.003251277287505806,0.0065237651444548,0.032504780114722756,-0.01008249312557287,-0.004608294930875576,48,0.022222222222222223
0.08037341520740345,-0.04413091969290568,-0.4268835554762236,-0.10754588799939528,2026-03-06,2202,0.01554982211101514,-0.3009980209908905,2.010127734148162,-0.19069093998815434,0.17292199196649377,0.24796829372494003,-0.4244153134422824,-0.06655505185867125,0.05676200223396026,-0.1652324397114001,-0.1424908507735944,-0.12181581385998844,-0.3383032901108393,-0.4336766105058159,-0.09826231161725334,-0.2878898943301158,0.4728098976150692,0.25793414594272396,-1.243752690068996,2.2750190250286435,-1.5820334767302608,0.5691759564085475,-0.6287913892293636,0.643663230551904,0.019444444444444375,0.026095060577819185,0.06531204644412192,0.011019283746556363,0.03234880450070324,0.03926750991127044,0.24056338028169014,0.0043716800811275285,0.008320358115998431,0.0025459714548104967,0.021376416238219977,0.022252497729336965,0.45740799942784927,0.019444444444444445,0.02275894101254064,0.0260950605778192,0.06531204644412192,0.011019283746556474,12,0.005449591280653951
