date,pct_change_1d,pct_change_3d,pct_change_7d,pct_change_14d,pct_vs_7ma,pct_vs_30ma,pct_vs_90ma,ema_crossover,slope_7d_pct,slope_30d_pct,vol_pct_7d,spread_pct,volume_ratio,rsi_14,range_position_7d,lag_return_1d,lag_return_2d,lag_return_3d,lag_return_7d,lag_return_14d,target_pct_7d,item_id
2025-10-08,-0.0127897681854516,-0.014365522745411,-0.0104166666666666,-0.036285602809208,-0.0097365406643756,0.0420182247721903,0.0860696784784276,0.0088885347269022,0.0008097165991902,0.006394329281748,0.0088382655846854,0.0186234817813765,0.9844567559651112,36.97478991596639,0.0333333333333333,-0.0127897681854516,-0.0229430379746835,-0.014365522745411,-0.0104166666666666,-0.0362856028092079,-0.1125506072874494,536
2025-10-09,0.0093117408906882,-0.0138449367088607,0.0044319097502014,-0.0047904191616766,-0.0011447541640431,0.046233475554312,0.0969492519800528,0.0077200528885506,4.297747980055175e-05,0.005959913564432,0.0084978439871839,0.0152426795026073,0.7971625946560893,48.13664596273291,0.4166666666666667,0.0093117408906882,-0.0035971223021582,-0.0138449367088607,0.0044319097502014,-0.0047904191616766,-0.1315683914961893,536
2025-10-10,-0.0060168471720818,-0.0095923261390887,0.0040518638573743,0.0048661800486617,-0.0077226703277844,0.0349868433875841,0.0909998141063898,0.0060012544830464,-0.0023348322379799,0.0055567974819119,0.0077649604751243,0.0201775625504439,1.049528705590572,52.01342281879195,0.1379310344827586,-0.0060168471720818,0.0032388663967611,-0.0095923261390887,0.0040518638573743,0.0048661800486618,-0.1452784503631961,536
2025-10-11,-0.016142050040355,-0.0129554655870445,-0.0263578274760383,0.0024671052631579,-0.0200401952339936,0.0141571569211996,0.0743664068314465,0.0028044542413277,-0.0045851400445329,0.0050615897164016,0.0119219061660276,0.0221493027071369,1.027922329795846,50.98684210526315,0.0,-0.0161420500403551,-0.0220617729643,-0.0129554655870445,-0.0263578274760383,0.0024671052631578,-0.1447908121410992,536
2025-10-12,-0.0213289581624281,-0.0429201764941836,-0.0478850758180366,-0.030081300813008,-0.0342873662908355,-0.0107384219909615,0.0525180737654699,-0.0018396792479184,-0.0081726739312657,0.0043834678934496,0.0195516207674935,0.0188600167644593,1.1084815177793694,38.71951219512196,0.0,-0.0213289581624282,-0.0371267150928167,-0.0429201764941837,-0.0478850758180367,-0.0300813008130081,-0.1307627829002514,536
2025-10-13,-0.0272422464375523,-0.0633575464083938,-0.0818829113924051,-0.0719712115153938,-0.0492158239700375,-0.0398510755653613,0.0249050604963349,-0.0079493684626451,-0.0117867914076445,0.003499124643735,0.0283994696889293,0.0163722533390779,1.077792700996114,24.431818181818173,0.0,-0.0272422464375523,-0.0479901558654634,-0.0633575464083938,-0.081882911392405,-0.0719712115153938,-0.1090047393364928,536
2025-10-14,-0.0271434726411029,-0.07383100902379,-0.0975219824140687,-0.0982428115015974,-0.0616243172643077,-0.066890737781696,-0.001954640552407,-0.0148063282361175,-0.0169555864861445,0.0024227293193598,0.039363721679994,0.0181576616474756,0.9452474145998564,20.145631067961176,0.0,-0.0271434726411029,-0.0536462699077954,-0.0738310090237899,-0.0975219824140687,-0.0982428115015974,-0.0841452612931798,536
2025-10-15,-0.029229406554473,-0.0813076278290024,-0.1125506072874493,-0.1217948717948718,-0.0737655438850657,-0.0942897281216427,-0.0299263397028018,-0.0221792767887067,-0.0237877997914493,0.0010766220374625,0.0520885103693973,0.0177919708029197,0.9134729477003058,17.65957446808511,0.0,-0.0292294065544729,-0.0555794915984489,-0.0813076278290025,-0.1125506072874494,-0.1217948717948717,-0.0483576642335766,536
2025-10-16,-0.0123175182481751,-0.0672124084446359,-0.1315683914961893,-0.1277195809830781,-0.0666954058381574,-0.1053595779556192,-0.0406251077050335,-0.0277751644852169,-0.0257175849554602,-0.0004610717065664,0.0557781516940341,0.0221709006928406,0.906554501752721,17.184265010351965,0.0,-0.0123175182481751,-0.0411868910540301,-0.0672124084446359,-0.1315683914961893,-0.1277195809830781,-0.0369515011547344,536
2025-10-17,-0.0217090069284064,-0.0620017714791851,-0.1452784503631961,-0.1418152350081037,-0.0662551958684972,-0.1243953863326305,-0.060110151816223,-0.033079729662132,-0.0258161338189667,-0.0022701753390873,0.0560697126981096,0.0236071765816808,0.923367252050596,16.085271317829466,0.0,-0.0217090069284064,-0.0337591240875912,-0.0620017714791851,-0.1452784503631961,-0.1418152350081037,-0.0217186024551463,536
