item_id,date,pct_change_1d,pct_change_3d,pct_change_7d,pct_change_14d,pct_vs_7ma,pct_vs_30ma,pct_vs_90ma,ema_crossover,slope_7d_pct,slope_30d_pct,vol_pct_7d,spread_pct,volume_ratio,rsi_14,range_position_7d,lag_return_1d,lag_return_2d,lag_return_3d,lag_return_7d,lag_return_14d,target_pct_7d
6685,2025-11-27,-0.011335633316904903,-0.017389174626500137,0.015567649664599337,0.0019980019980019303,-0.008805830553937966,0.004401977760624243,-0.0892328802366965,0.004058273607049466,0.015567649664599418,-0.04838709677419355,0.12110152632764916,0.018195413758723827,0.7341575302626236,50.58565153733528,0.05714285714285714,-0.011335633316904903,-0.012892240330819704,0.006857702669605725,0.015567649664599337,0.0019980019980019303,0.04511465603190429
6685,2025-11-28,-0.005982053838484491,-0.029919727560204334,-0.004493260109835195,-0.025177218284038183,-0.014108880295244623,0.00017973808399203225,-0.09192569841165421,0.0021288641502365323,-0.0044932601098352475,-0.050928129462160875,-0.02284991467222508,0.015295887662988967,0.7502059733516532,41.693548387096776,0.0,-0.005982053838484491,-0.011335633316904903,-0.012892240330819704,-0.004493260109835195,-0.025177218284038183,0.043630892678034106
6685,2025-11-29,-0.007647943831494475,-0.02476589452932476,-0.023321816386969396,-0.030499755022048047,-0.018372842918394073,-0.005320040214477174,-0.09610921553674508,-8.532092296650633e-05,-0.023321816386969396,-0.06131404174573055,0.1470402815509707,0.019709412507896398,0.7194287371018441,40.29618082618862,0.0,-0.007647943831494475,-0.005982053838484491,-0.011335633316904903,-0.023321816386969396,-0.030499755022048047,0.06696146557169931
6685,2025-11-30,-0.0074542008843967444,-0.02093718843469594,-0.020815156425277315,-0.018981018981019004,-0.022798756108396316,-0.01083680989834719,-0.10016035838827102,-0.0023894660134293156,-0.02081515642527733,-0.05508780370459466,0.18234068329373024,0.01909368635437882,0.7765866434044355,43.59190556492412,0.0,-0.0074542008843967444,-0.007647943831494475,-0.005982053838484491,-0.020815156425277315,-0.018981018981019004,0.1034877800407332
6685,2025-12-01,-0.008910386965376826,-0.02382146439317956,-0.04653441097232425,-0.021982163044843572,-0.024921728240450844,-0.017531167454615817,-0.10551670789709502,-0.004845770596171571,-0.04653441097232427,-0.06192771084337349,-0.034759403321873376,0.02016439763678397,0.6962820134261615,42.76261373035567,0.0,-0.008910386965376826,-0.0074542008843967444,-0.007647943831494475,-0.04653441097232425,-0.021982163044843572,0.12329822758797843
6685,2025-12-02,0.02183406113537112,0.005180037902716261,-0.03235222573583074,0.017911975435005223,0.0011325028312570782,0.005112310815021886,-0.08360486634944449,-0.0037864479767519793,-0.0323522257358307,-0.03423160961398398,-0.10271107625021575,0.012192056309703369,0.6994129329796258,55.67260940032415,0.5151515151515151,0.02183406113537112,-0.008910386965376826,-0.0074542008843967444,-0.03235222573583074,0.017911975435005223,0.12104072398190045
6685,2025-12-03,0.03846153846153855,0.05168024439918528,0.017989157220305474,0.06113537117903922,0.03691618108471534,0.043063288262697466,-0.04635731013202074,0.001503525665747044,0.017989157220305568,0.01987408961856561,-0.05038516992723811,0.022270636649721617,0.6916471094093428,65.76158940397352,1.0,0.03846153846153855,0.02183406113537112,-0.008910386965376826,0.017989157220305474,0.06113537117903922,0.08520939239893488
6685,2025-12-04,0.0150084725248123,0.07706139224248654,0.04511465603190423,0.061384634856347375,0.04569178972869945,0.05751648822809877,-0.030383226917098067,0.006644796702889781,0.04511465603190429,0.03326761951700345,-0.041265957694512294,0.01991414261865013,0.6368150086207935,65.96445029624752,1.0,0.0150084725248123,0.03846153846153855,0.02183406113537112,0.04511465603190423,0.061384634856347375,0.05354161698068209
6685,2025-12-05,-0.007393274505127612,0.046254399195575724,0.043630892678033995,0.03894158761857214,0.03156590245197835,0.04751397901784028,-0.03583259759949141,0.008834082897805363,0.043630892678034106,0.0633622892181911,-0.05810584505646262,0.019942335415665546,0.7159856572885516,60.61224489795919,0.8966666666666666,-0.007393274505127612,0.0150084725248123,0.03846153846153855,0.043630892678033995,0.03894158761857214,0.06222969726093224
6685,2025-12-06,0.014536280634310339,0.02214960058097315,0.06696146557169924,0.042077986179664295,0.03683241252302026,0.05896957892008925,-0.020136166328678783,0.011658486827371688,0.06696146557169931,0.1117693522906793,0.14968898516310963,0.014209591474245116,0.6389400641721454,61.37424949966645,1.0,0.014536280634310339,-0.007393274505127612,0.0150084725248123,0.06696146557169924,0.042077986179664295,0.05198342214328005
6685,2025-12-07,0.02652457075192416,0.03374672072501794,0.10348778004073322,0.0805185092858034,0.049370547139793906,0.08190747188837723,0.007195637693058318,0.016209221556603332,0.1034877800407332,0.15126162018592298,0.20135029179484273,0.021225054792940363,0.6285387821197979,69.67113276492083,1.0,0.02652457075192416,0.014536280634310339,-0.007393274505127612,0.10348778004073322,0.0805185092858034,0.01995616564771023
