item_id,date,pct_change_1d,pct_change_3d,pct_change_7d,pct_change_14d,pct_vs_7ma,pct_vs_30ma,pct_vs_90ma,ema_crossover,slope_7d_pct,slope_30d_pct,vol_pct_7d,spread_pct,volume_ratio,rsi_14,range_position_7d,lag_return_1d,lag_return_2d,lag_return_3d,lag_return_7d,lag_return_14d,target_pct_7d
385,2025-11-15,0.0,-0.017770597738287597,-0.01935483870967747,0.0066225165562914245,-0.023853211009174362,-0.12505396459922288,-0.20641596449755625,-0.02399380361338001,-0.01935483870967742,-0.2576312576312576,-0.0027027890455583892,0.019736842105263157,0.7280883441163258,51.13636363636364,0.0,0.0,-0.02564102564102566,0.008077544426494443,-0.01935483870967747,0.0066225165562914245,0.08388157894736842
385,2025-11-16,0.026315789473684292,0.0,-0.006369426751592355,-0.018867924528301883,0.00275482093663904,-0.0952150797486708,-0.18311539076932024,-0.01959146226331464,-0.006369426751592357,-0.20102432778489115,0.09989196750463791,0.017628205128205128,0.6594248739035341,46.25,0.5517241379310345,0.026315789473684292,0.0,-0.02564102564102566,-0.006369426751592355,-0.018867924528301883,0.14102564102564102
385,2025-11-17,0.009615384615384581,0.03618421052631571,-0.009433962264150941,0.01941747572815533,0.013793103448275836,-0.08073929961089499,-0.17307159420712595,-0.01494446669336804,-0.009433962264150943,-0.17105263157894737,0.051627486264903745,0.022222222222222223,0.611486842227792,54.054054054054056,0.7586206896551724,0.009615384615384581,0.026315789473684292,0.0,-0.009433962264150941,0.01941747572815533,0.1492063492063492
385,2025-11-18,-0.0031746031746031633,0.03289473684210531,-0.014128728414442682,0.034596375617792496,0.012669891730016179,-0.07647058823529412,-0.17381707620119577,-0.01179974048142997,-0.0141287284144427,-0.20304568527918782,-0.004654670924907618,0.02388535031847134,0.657947075804956,57.55395683453237,0.9090909090909091,-0.0031746031746031633,0.009615384615384581,0.026315789473684292,-0.014128728414442682,0.034596375617792496,0.20222929936305734
385,2025-11-19,-0.017515923566879033,-0.011217948717948678,-0.003231017770597755,0.05290102389078499,-0.004609356994699292,-0.08348187759952472,-0.18661198183682437,-0.011423692492039566,-0.0032310177705977385,-0.24847746650426308,-0.3764930508229916,0.022690437601296597,0.7078748678030973,62.015503875968996,0.4090909090909091,-0.017515923566879033,-0.0031746031746031633,0.009615384615384581,-0.003231017770597755,0.05290102389078499,0.05834683954619125
385,2025-11-20,0.0016207455429497752,-0.01904761904761909,-0.009615384615384581,0.05821917808219168,-0.0016155088852988692,-0.07142141640789337,-0.18378727400798311,-0.010615168767526093,-0.009615384615384616,-0.27122641509433965,-0.5308520158622873,0.02750809061488673,0.6880088275083056,63.28125,0.45454545454545453,0.0016207455429497752,-0.017515923566879033,-0.0031746031746031633,-0.009615384615384581,0.05821917808219168,-0.022653721682847898
385,2025-11-21,0.016181229773462702,0.0,0.03289473684210531,0.046666666666666634,0.009878244888582534,-0.0468481230395629,-0.16925112074667453,-0.007858289332228307,0.03289473684210526,-0.24154589371980675,-0.16924124893424802,0.020700636942675158,0.6502699099216286,61.475409836065566,0.9090909090909091,0.016181229773462702,0.0016207455429497752,-0.017515923566879033,0.03289473684210531,0.046666666666666634,-0.1178343949044586
385,2025-11-22,0.0493630573248407,0.0680713128038899,0.08388157894736836,0.06290322580645169,0.047456857402361545,0.008313357474371317,-0.12717800800565107,-4.150888664841028e-05,0.08388157894736842,-0.19437652811735942,0.06342713121924949,0.024279210925644917,0.5997355013973511,64.66165413533835,1.0,0.0493630573248407,0.016181229773462702,0.0016207455429497752,0.08388157894736836,0.06290322580645169,-0.1047040971168437
385,2025-11-23,0.0804248861911987,0.15210355987055024,0.14102564102564097,0.13375796178343946,0.10952804986642929,0.09701607518874228,-0.0566482157578613,0.014548420680950185,0.14102564102564102,-0.16037735849056603,0.22653257840514515,0.02949438202247191,0.6052650648239074,73.59550561797752,1.0,0.0804248861911987,0.0493630573248407,0.016181229773462702,0.14102564102564097,0.13375796178343946,-0.13764044943820225
385,2025-11-24,0.016853932584269593,0.15286624203821653,0.14920634920634912,0.1383647798742138,0.10510248582642831,0.12265467514343313,-0.04062191728382339,0.025297418032214636,0.1492063492063492,-0.14622641509433962,0.10228214894658923,0.026243093922651933,0.6484579874827999,74.17582417582418,1.0,0.016853932584269593,0.0804248861911987,0.0493630573248407,0.14920634920634912,0.1383647798742138,-0.10497237569060773
